0.601174,-0.165144,0.601174,0.601174,-0.165144,-0.165144,0.601174,0.601174,0.580077,-0.165144,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,0.538956,0.538408,0.555509,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.580077,0.580077,0.601174,0.601174,0.601174,-0.165144,-0.203378,0.601174,0.601174,0.601174,0.601174,0.670133,0.670133,0.601174,0.518753,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.580077,0.601174,0.0124983,0.709717,0.619559,0.645637,0.10886,0.156001,0.368357,0.337037,0.410014,0.380028,0.643205,0.615956,0.568348,-0.0115736,0.468028,-0.0820784,0.738922,0.835016,0.580077,0.555509,0.670133,0.670133,0.738922,0.601174,0.601174,0.601174,0.601174,0.518753,0.601174,0.601174,-0.165144,0.601174,0.518753,0.518753,0.518753,0.601174,0.601174,0.601174,0.580077,0.555509,0.580077,0.601174,0.607372,0.580077,0.580077,0.580077,0.601174,-0.165144,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0,0,0,0,0.518753,0,0,0,0.518753,0.518753,0.518753,0.518753,0,0,0,0,0,0,0,0.518753,0,0,0,0.518753,0,0.518753,0.518753,0,0,0,0,0,0.518753,0,0,0.518753,0.518753,0,0,0,0,0,0.518753,0.518753,0.518753,0,0.518753,0.518753,0.601174,0.601174,0.601174,0.670133,0.835016,0.835016,0.751809,0.885294,0.835016,0.835016,0.69698,0.544847,0.555509,0.670133,0.738922,0.835016,0.601174,0.601174,0.601174,0.601174,0.601174,0.596408,0.670133,0.69698,0.835016,0.601174,0.835016,0.835016,0.797708,0.713504,0.688349,0.640243,0.607372,0.601174,0.601174,0.580077,0.555509,0.518753,0.601174,0.601174,0.601174,0.518753,0.518753,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.580077,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.601174,0.518753,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0,0.518753,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,
0.670133,0.670133,0.596408,0.738922,0.835016,0.835016,0.670133,0.580077,0.601174,0.580077,0.670133,0.580077,0.601174,0.601174,0.738922,0.601174,0.518753,0.601174,-0.165144,0.601174,0.738922,0.601174,0.601174,0.601174,-0.165144,-0.165144,-0.203378,0.623824,0.592729,0.835016,0.601174,0.601174,0.601174,0.835016,0.69698,0.601174,0.601174,0.580077,0.601174,0.580077,0.607372,0.69698,0.835016,0.601174,0.601174,0.601174,-0.203378,0.580077,0.580077,0.601174,0.74334,0.619911,0.596593,0.580077,0.601174,0.601174,0.601174,0.69698,0.835016,0.835016,0.751809,0.751809,0.623824,0.596408,0.623824,0.241899,0.220765,0.184374,0.351673,0.374209,0.364849,0.488041,0.692361,0.866891,0.834206,0.864728,0.91074,0.80023,0.687649,0.484109,0.244314,0.189019,0.211544,0.23937,0.92869,0.670133,0.636142,0.670133,0.738922,0.601174,0.601174,0.601174,0.601174,0.518753,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.601174,0.580077,0.580077,0.580077,0.580077,0.580077,0.518753,0.580077,0.580077,0.580077,0.518753,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0,0.518753,0.518753,0.518753,0.518753,0.601174,0.518753,0,0,0,0.518753,0.518753,0.518753,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0,0,0,0,0,0,0,0,0,0,0,0.518753,0.518753,0.518753,0,0,0,0,0,0,0,0.518753,0,0,0,0,0,0,0.518753,0,0,0,0.518753,0.518753,0.518753,0.518753,0.601174,0.670133,0.670133,-0.165144,0.0789946,0.0789946,0.601174,0.601174,0.555509,0.596408,0.580077,0.738922,0.738922,0.670133,0.580077,0.580077,0.670133,0.670133,0.670133,0.74334,0.69698,0.670133,0.670133,0.670133,0.580077,0.580077,0.74334,0.797708,0.796436,0.623824,0.555509,0.580077,0.601174,0.601174,0.580077,0.601174,0.601174,0.601174,0.601174,0.518753,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,0.601174,0.518753,0.601174,0.601174,0.580077,0.555509,0.580077,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0,0.518753,0.518753,0.518753,0.518753,0.518753,0,0,0,0,0,0.518753,0.518753,
0.366653,0.835016,0.670133,0.670133,0.835016,0.69698,0.797708,0.69698,0.607372,0.835016,0.797708,0.835016,0.601174,0.601174,0.601174,0.580077,0.535229,0.623824,0.835016,0.835016,0.601174,0.751809,0.69698,0.835016,0.835016,-0.104312,-0.0820784,0.611815,0.621532,0.621532,0.69698,0.601174,0.751809,0.885294,0.670133,0.69698,0.738922,0.797708,0.69698,0.623824,0.885294,0.881811,0.594518,0.797708,0.69698,0.797708,0.797708,0.670133,0.797708,0.796436,0.796436,0.670133,0.670133,0.69698,0.738922,0.885294,0.709717,0.607372,0.69698,0.835016,0.601174,0.619559,0.580077,0.580077,0.580077,0.282194,0.31655,0.341283,0.395891,0.455278,0.462618,0.566376,0.730218,0.87826,0.955987,0.974721,0.961967,0.923902,0.9248,0.711606,0.529824,0.463159,0.414716,0.326797,0.303065,0.451718,0.64258,0.8029,0.74334,0.670133,0.670133,0.670133,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.601174,0.580077,0.580077,0.580077,0.518753,0.518753,0.601174,0.518753,0.518753,0.738922,0.601174,0.518753,0.518753,0.518753,0.518753,0,0,0.518753,0,0,0.518753,0.518753,0,0,0,0,0,0,0.518753,0.518753,0.518753,0.518753,0.601174,0.518753,0.518753,0,0,0,0,0,0,0,0.518753,0,0,0,0,0,0.518753,0.518753,0.518753,0,0,0,0.518753,0.518753,0,0,0,0.518753,0,0,0,0,0.518753,0.518753,0.518753,0,0,0,0.518753,0.518753,0.518753,0.518753,0.601174,0.555509,0.555509,-0.165144,-0.165144,0.601174,0.601174,0.601174,0.601174,0.580077,0.601174,0.601174,0.601174,0.601174,0.601174,0.580077,0.580077,0.580077,0.601174,0.601174,0.580077,0.580077,0.580077,0.580077,0.601174,0.738922,0.74334,0.835016,0.69698,0.835016,0.670133,0.601174,0.518753,0.518753,0.518753,0.518753,0.601174,0.601174,0.518753,0.518753,0.518753,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0,0,0.518753,0.518753,0.518753,0.518753,0.601174,0.580077,0.580077,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.601174,0.518753,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0,0,0,0,0,0,0,0,0,
0.366653,0.796436,0.780115,0.872473,0.751809,0.69989,0.69698,0.797708,0.797708,0.860563,0.797708,0.797708,0.670133,0.797708,0.835016,0.69698,0.582617,0.639157,0.797708,0.69698,0.69698,0.639157,0.639157,0.688349,0.796436,0.468028,0.738922,0.670133,0.688349,0.670133,0.891143,0.881811,0.348353,0.586056,0.700023,0.835016,0.881811,0.873686,0.639157,0.611815,0.688349,0.873686,0.646898,0.688349,0.611815,0.639157,0.639157,0.69698,0.69698,0.607372,0.69698,0.69698,0.362965,0.601174,0.601174,0.601174,0.607372,0.601174,0.580077,0.580077,0.580077,0.601174,0.580077,0.601174,0.601174,0.466725,0.398788,0.408871,0.476715,0.484449,0.508175,0.601279,0.766949,0.861528,0.940603,0.927712,0.89483,0.873175,0.872571,0.672199,0.525864,0.567047,0.579433,0.535944,0.471787,0.428138,0.342863,0.310294,0.26604,0.851779,0.860563,0.738922,0.74334,0.738922,0.738922,0.74334,0.835016,0.835016,0.601174,0.518753,0.580077,0.601174,0.601174,0.601174,0.518753,0.518753,0.580077,0.601174,0.518753,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0,0.518753,0.518753,0.518753,0,0.518753,0,0.518753,0.518753,0,0,0.518753,0,0.518753,0,0,0,0,0,0,0,0,0.518753,0.518753,0,0,0.518753,0,0,0.518753,0.518753,0,0.518753,0.518753,0.601174,0,0,0.518753,0.518753,0.518753,0,0,0,0.518753,0.518753,0,0,0,0.518753,0.518753,0.518753,0,0,0,0,0.518753,0.518753,0.518753,0.518753,0.580077,0.580077,0.518753,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.738922,0.670133,0.596408,0.544847,0.670133,0.738922,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.518753,0.601174,-0.165144,-0.165144,0.601174,0.518753,0.518753,0.518753,0.518753,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0,0,0,0.518753,0.518753,0.518753,0.518753,0.518753,0,0,0,0,0,0,0,0,0,
0.688349,0.623824,0.692053,0.895977,0.747627,0.592729,0.688349,0.796436,0.891143,0.891143,0.780115,0.69698,0.683598,0.747627,0.891143,0.651351,0.64126,0.683598,0.69698,0.69698,0.639157,0.611815,0.69698,0.780115,0.867965,0.982863,0.7324,0.69803,0.632995,0.511484,0.683598,0.845604,0.693568,0.575752,0.69989,0.761979,0.800705,0.69989,0.605615,0.700023,0.0124983,0.835016,0.796436,0.670133,0.623824,0.607372,0.607372,0.601174,0.601174,0.580077,0.580077,0.601174,-0.165144,0.0789946,0.601174,0.601174,0.601174,0.601174,0.580077,0.555509,0.601174,0.601174,0.601174,0.607372,0.607372,0.48124,0.431605,0.456496,0.479764,0.487511,0.508929,0.628907,0.718576,0.822512,0.948138,0.927303,0.938461,0.879464,0.853599,0.742616,0.665317,0.670888,0.668085,0.629647,0.604833,0.559065,0.539921,0.44291,0.374183,0.395199,0.627416,0.67471,0.797708,0.670133,0.181362,0.181362,0.670133,0.835016,0.601174,0.738922,0.670133,-0.165144,-0.165144,0.601174,0.518753,0.518753,0.601174,0.518753,0.518753,0.518753,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0,0.518753,0.518753,0,0,0.518753,0,0.518753,0.518753,0.518753,0,0,0,0,0,0,0.518753,0.518753,0,0,0,0,0,0,0,0,0.518753,0.518753,0.518753,0.518753,0,0,0.518753,0.518753,0.518753,0,0.518753,0.518753,0.518753,0.518753,0,0,0,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0,0.518753,0,0,0,0,0,0.518753,0.518753,0.518753,0.518753,0.518753,0,0,0.518753,0.518753,0.518753,0.601174,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.601174,0.518753,0.518753,0.601174,0.580077,0.555509,0.555509,-0.203378,0.601174,0.601174,0.518753,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0,0.601174,0.601174,0.518753,0,0,0.518753,0.518753,0.601174,0.518753,0,0.518753,0.601174,0.518753,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.601174,0.601174,0.518753,0.601174,-0.165144,-0.165144,0.601174,0,0.518753,0.518753,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.578154,0,0,0.518753,0.518753,0.518753,0.601174,0.601174,0,0,0,0,0.518753,0.518753,0,0,0,
0.69698,0.608804,0.608804,0.325763,0.885294,0.796436,0.69698,0.69698,0.69989,0.796436,0.69989,0.59004,0.611815,0.713504,0.797708,0.621532,0.639157,0.688349,0.69989,0.796436,0.796436,0.688349,0.780115,0.445488,0.603987,0.422366,0.648445,0.564842,0.620423,0.549909,0.640787,0.667767,0.671687,0.670115,0.695183,0.761979,0.786181,0.835016,0.594518,0.651351,0.361253,-0.18242,0.709717,0.751809,0.596446,0.555509,0.601174,0.0789946,0.580077,0.580077,0.601174,0.601174,0.0789946,0.601174,0.601174,0.601174,0.601174,0.555509,0.555509,0.56125,0.580077,0.601174,0.607372,0.564828,0.601174,0.147121,0.426763,0.479764,0.482685,0.499832,0.558899,0.66709,0.753174,0.844744,0.948479,0.942194,0.903192,0.840095,0.785597,0.696233,0.693552,0.675783,0.717888,0.696687,0.659193,0.620665,0.603642,0.524776,0.491999,0.466759,0.50859,0.67471,0.649705,0.8029,0.797708,0.670133,0.580077,0.580077,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,-0.165144,0.601174,0.518753,0.518753,0.518753,0.518753,0,0,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,0.518753,0,0,0,0,0,0.518753,0.518753,0.518753,0,0,0,0,0,0,0,0,0,0.518753,0.518753,0,0,0.518753,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0,0,0.518753,0.580077,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0,0,0,0,0,0.518753,0.518753,0.518753,0.518753,0,0,0.518753,0.518753,0,0.601174,0.601174,0.518753,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,0.601174,0.601174,0.580077,0.738922,0.601174,0.601174,0.601174,0.518753,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,0.518753,0,0.518753,0.601174,0.518753,0,0,0.518753,0.518753,0.518753,0.601174,0.518753,0.518753,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.578154,0.518753,0.738922,0.738922,0.601174,0.601174,0.518753,0,0.518753,0.518753,0.601174,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,0.518753,0.578154,0.518753,0,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0,0.518753,0.518753,0.518753,0.518753,0,0,0,
0.670133,0.580077,0.555509,0.601174,0.751809,0.580077,0.835016,0.601174,0.601174,0.0463949,0.695183,0.69698,0.835016,0.797708,0.797708,0.835016,0.751809,0.601174,0.607372,0.601174,0.601174,0.3334,0.190138,0.177728,0.426763,0.509739,0.51549,0.571904,0.587546,0.606743,0.622575,0.627253,0.627315,0.626311,0.623856,0.586636,0.601174,0.601174,0.601174,0.624904,0.695183,0.709717,0.601174,0.601174,0.596446,0.596446,0.624904,0.596446,0.580077,0.580077,0.601174,0.607372,0.580077,0.541529,0.555509,0.607372,0.596446,0.53754,0.555509,0.601174,0.619559,0.555509,0.607372,0.580077,0.601174,0.177728,0.404313,0.463456,0.505505,0.488945,0.567393,0.716907,0.813478,0.865259,0.932038,0.916473,0.897141,0.828588,0.795572,0.703274,0.673831,0.622371,0.658723,0.656965,0.63956,0.617769,0.558721,0.505954,0.516985,0.518303,0.615646,0.74334,0.665777,0.745447,0.92869,0.737787,0.797708,0.670133,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,0,0,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,-0.387782,0,0.601174,0,0,0,0,0.518753,0.518753,0.518753,0.518753,0,0,0,0,0,0,0,0,0,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0,0.518753,0.518753,0,0,0.518753,0.518753,0.518753,0.518753,0,0,0.518753,0.518753,0,0.518753,0.518753,0,0,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0,0,0.518753,-0.387782,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.518753,0.601174,0.601174,0.601174,0.518753,0.518753,0.601174,0,0.518753,0.518753,0.518753,0.518753,0,0.518753,0.518753,0.601174,0.601174,0.518753,0.518753,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,0.601174,0.518753,0.518753,0,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0,0,0,
0.601174,0.601174,0.835016,0.601174,0.601174,-0.165144,0.601174,0.580077,0.601174,0.0789946,0.623824,0.596408,0.835016,0.607372,0.580077,0.601174,0.0789946,0.601174,0.426763,0.326838,0.466725,0.555862,0.493229,0.463759,0.553944,0.605943,0.619384,0.621763,0.624915,0.627341,0.626298,0.623777,0.622499,0.624027,0.623777,0.625513,0.625916,0.625648,0.625574,0.657468,0.909366,0.333038,0.571193,0.891143,0.580077,0.607372,0.572968,0.600587,0.607372,0.580077,0.580077,0.580077,0.580077,0.555509,0.605615,0.577673,0.551114,0.577673,0.639157,0.601444,0.580077,0.69698,0.580077,0.601174,0.580077,0.426763,0.494691,0.482685,0.507665,0.524993,0.608355,0.754222,0.852468,0.921725,0.947252,0.918924,0.873175,0.781511,0.759502,0.713279,0.664191,0.624124,0.64067,0.607857,0.650585,0.632491,0.577183,0.539191,0.495456,0.647159,0.67184,0.552144,0.738922,0.74334,0.738922,0.860563,0.468028,0.797708,0.74334,0.670133,0.670133,0.670133,0.885294,-0.165144,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0,0.518753,0.518753,0.518753,0.518753,0.518753,0,0.518753,0.518753,0,0.518753,0.518753,0.518753,0,0,0.601174,0.601174,0,0,0.518753,0.518753,0,0,0.518753,0.518753,0,0,0,0,0,0,0,0,0,0.601174,0.518753,0.518753,0.518753,0,0.518753,0.601174,0.518753,0.518753,0.601174,0.518753,0,0,0.518753,0,0,0.518753,0,0,0.518753,0,0.518753,0.518753,0.518753,0,0,0.518753,0.518753,0,0,0,0.518753,0.518753,0,0,0.518753,0.601174,0,0,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,-0.203378,0.835016,0.601174,0.601174,0.601174,0.738922,-0.203378,0.601174,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,0.601174,0.518753,0.518753,0.518753,0.601174,0,0.518753,0.518753,0.518753,0,0,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0,0,0.518753,0,
0.601174,0.601174,0.601174,0.835016,0.601174,0.601174,0.601174,0.601174,0.601174,0.580077,0.555509,0.601174,0.580077,0.601174,0.518753,0.580077,0.601174,0.601174,0.167784,0.473531,0.568736,0.57906,0.513647,0.534097,0.595386,0.610536,0.620262,0.622634,0.627081,0.627524,0.625859,0.618735,0.614129,0.610776,0.610776,0.614678,0.62073,0.617841,0.61462,0.6567,0.833044,0.551485,0.410589,0.579375,0.623824,0.601174,0.640243,0.69989,0.670133,0.69989,0.608804,0.649739,0.796436,0.623824,0.670133,0.592729,0.69698,0.835016,0.797708,0.69698,0.555509,0.670133,0.835016,0.0124983,0.623824,0.600587,0.609772,0.521758,0.532753,0.563439,0.638116,0.773922,0.874207,0.951735,0.981319,0.965462,0.914219,0.849263,0.81007,0.764333,0.700204,0.657362,0.624326,0.651167,0.640972,0.612746,0.556246,0.560612,0.603598,0.747949,0.578154,0.578154,0.518753,0.518753,0.601174,0.738922,0.670133,0.670133,0.670133,0.738922,0.797708,0.738922,0.885294,0.751809,0.670133,0.738922,0.601174,0.601174,-0.165144,0.518753,0.518753,0,0.518753,0.518753,0.518753,0,0.518753,0,0,0.518753,0,0,0.518753,0,0,0,0.601174,0.601174,0.518753,0,0.518753,0.518753,0,0,0,0,0,0.518753,0,0,0,0,0,0.518753,0,0.518753,0.601174,0.518753,0.518753,0,0.518753,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,0.518753,0,0,0.518753,0.518753,0,0,0.518753,0.518753,0.518753,0.518753,0,0,0,0.518753,0.518753,0.518753,0.518753,0.518753,0,0,0,0.518753,0.518753,0,0,0,0.518753,0.518753,0.601174,0.601174,0.518753,0.601174,0.601174,0.601174,0.738922,0.738922,0.738922,0.601174,0.601174,0.738922,0.738922,0.601174,0.601174,0.518753,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,0.518753,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.601174,0.518753,0.518753,0.518753,0.518753,0.601174,0.518753,0.518753,0.601174,0.518753,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0,0,0,0,0.518753,0.518753,0.518753,0,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.738922,0.601174,0,0,0.518753,0.518753,
0,0.601174,0.601174,0.619559,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,0.518753,0.601174,0.518753,0.0789946,0.420383,0.523737,0.572374,0.571904,0.529909,0.557363,0.601174,0.614721,0.620415,0.62399,0.626121,0.627525,0.625298,0.617841,0.608099,0.598815,0.593474,0.59308,0.602256,0.605905,0.60574,0.712378,0.768395,0.601118,0.555309,0.49083,0.578154,0.518753,0.552144,0.552144,0.552144,0.670133,0.74334,0.580077,0.580077,0.670133,0.580077,0.670133,0.738922,0.601174,0.601174,0.601174,0.601174,0.580077,-0.165144,0.0789946,0.580077,0.579618,0.620674,0.550715,0.570398,0.5998,0.665098,0.798264,0.885294,0.949269,0.929458,0.944542,0.941432,0.871227,0.839837,0.795042,0.779893,0.711043,0.717966,0.702553,0.629809,0.536573,0.508936,0.552359,0.764306,0.692896,0.578154,0.578154,0.518753,0.578154,0.518753,0.518753,0.601174,0.518753,0.518753,0.518753,0.518753,0.601174,0.751809,-0.0426997,0.670133,0.835016,0.835016,0.835016,0.738922,0.738922,0.738922,0.601174,0.601174,0.518753,0.518753,0.518753,0.578154,0.578154,0.518753,0.518753,0,0.518753,0,0,0,0,0.518753,0.601174,0.518753,0,0,0.518753,0,0,0,0,0,0,0,0,0,0,0,0.518753,0.518753,0,0.518753,0.518753,0,0.518753,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,0.601174,0.518753,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0,0.518753,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0,0,0.518753,0.518753,0,0,0,0.518753,0.601174,0.601174,0.518753,0.601174,0.601174,0.518753,0.601174,0.601174,0.601174,0.518753,0.601174,0.601174,0.601174,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.601174,0.601174,0.601174,0.518753,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0,0.518753,0.601174,0.601174,0.518753,0.518753,0.601174,0.601174,0.518753,0.518753,0.601174,0.518753,0.518753,0.518753,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.518753,0.601174,0.601174,0.601174,0.601174,0.601174,0.518753,0.518753,0.518753,
